Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,29.809999465942383,28.389999389648438,28.389999389648438,28.440000534057617,1655100,28.440000534057617
2020-10-14,29.90999984741211,28.770000457763672,29.270000457763672,29.639999389648438,1633900,29.639999389648438
2020-10-15,30.299999237060547,28.06999969482422,28.969999313354492,28.3700008392334,2892500,28.3700008392334
2020-10-16,29.59000015258789,27.850000381469727,28.670000076293945,29.0,4944200,29.0
2020-10-19,30.90999984741211,28.739999771118164,29.299999237060547,29.969999313354492,2528200,29.969999313354492
2020-10-20,32.45000076293945,30.149999618530273,30.149999618530273,30.770000457763672,3062700,30.770000457763672
2020-10-21,31.389999389648438,26.639999389648438,31.09000015258789,26.739999771118164,3209000,26.739999771118164
2020-10-22,27.200000762939453,25.19099998474121,26.75,26.56999969482422,2316600,26.56999969482422
2020-10-23,27.690000534057617,26.110000610351562,27.25,26.860000610351562,1213500,26.860000610351562
2020-10-26,27.479999542236328,25.523000717163086,26.229999542236328,25.93000030517578,1063300,25.93000030517578
2020-10-27,26.899999618530273,25.530000686645508,26.219999313354492,26.25,895500,26.25
2020-10-28,26.8700008392334,25.420000076293945,26.0,26.540000915527344,1748900,26.540000915527344
2020-10-29,26.25,24.809999465942383,26.170000076293945,25.559999465942383,2465900,25.559999465942383
2020-10-30,25.299999237060547,23.649999618530273,25.1200008392334,24.059999465942383,1863500,24.059999465942383
2020-11-02,26.110000610351562,24.239999771118164,24.25,26.020000457763672,1719500,26.020000457763672
2020-11-03,28.739999771118164,26.229999542236328,26.229999542236328,28.309999465942383,2133200,28.309999465942383
2020-11-04,28.889999389648438,25.829999923706055,27.0,28.719999313354492,2217100,28.719999313354492
2020-11-05,33.06999969482422,29.719999313354492,29.719999313354492,31.93000030517578,2740700,31.93000030517578
2020-11-06,35.95000076293945,32.25,32.36000061035156,33.20000076293945,2475500,33.20000076293945
2020-11-09,36.47999954223633,32.0099983215332,35.0,32.439998626708984,2323000,32.439998626708984
2020-11-10,33.290000915527344,30.670000076293945,33.02000045776367,31.510000228881836,1768400,31.510000228881836
2020-11-11,34.97999954223633,32.11000061035156,32.11000061035156,33.27000045776367,1764900,33.27000045776367
2020-11-12,34.779998779296875,32.16999816894531,33.779998779296875,32.369998931884766,1911832,32.369998931884766
