Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,359.239990234375,348.20001220703125,350.0,356.2900085449219,1402000,356.2900085449219
2020-10-14,358.8900146484375,346.30999755859375,358.8900146484375,352.07000732421875,1127800,352.07000732421875
2020-10-15,354.7300109863281,345.0,345.1199951171875,353.6099853515625,761800,353.6099853515625
2020-10-16,358.57000732421875,348.2900085449219,356.1499938964844,349.95001220703125,868900,349.95001220703125
2020-10-19,352.30999755859375,336.04998779296875,351.0,336.4599914550781,1367200,336.4599914550781
2020-10-20,338.6300048828125,329.8800048828125,338.260009765625,330.0400085449219,1276800,330.0400085449219
2020-10-21,336.6600036621094,325.1600036621094,331.1600036621094,325.5,1623700,325.5
2020-10-22,327.3699951171875,316.4800109863281,326.5299987792969,325.6700134277344,1847000,325.6700134277344
2020-10-23,334.19000244140625,322.82000732421875,327.010009765625,333.9200134277344,1164100,333.9200134277344
2020-10-26,340.8500061035156,325.6499938964844,336.1000061035156,331.6000061035156,1416700,331.6000061035156
2020-10-27,337.2900085449219,330.510009765625,332.8800048828125,333.80999755859375,891700,333.80999755859375
2020-10-28,333.0,326.260009765625,330.3900146484375,329.510009765625,1088500,329.510009765625
2020-10-29,335.20001220703125,326.4200134277344,332.9800109863281,330.1499938964844,803400,330.1499938964844
2020-10-30,328.6700134277344,314.6300048828125,326.69000244140625,319.2900085449219,1398200,319.2900085449219
2020-11-02,324.2300109863281,307.80999755859375,321.0199890136719,315.5,1327300,315.5
2020-11-03,328.8599853515625,312.04998779296875,317.5,327.1300048828125,1196400,327.1300048828125
2020-11-04,342.25,331.0799865722656,336.75,340.17999267578125,1381500,340.17999267578125
2020-11-05,348.510009765625,338.25,345.2099914550781,347.17999267578125,1187500,347.17999267578125
2020-11-06,349.6400146484375,343.0199890136719,348.1499938964844,343.79998779296875,990000,343.79998779296875
2020-11-09,353.92999267578125,326.6499938964844,351.5,326.9599914550781,1882500,326.9599914550781
2020-11-10,328.5199890136719,311.0400085449219,326.17999267578125,322.19000244140625,1520100,322.19000244140625
2020-11-11,337.8599853515625,322.19000244140625,325.6099853515625,336.67999267578125,984500,336.67999267578125
2020-11-12,338.8800048828125,328.5799865722656,335.0,329.9100036621094,885351,329.9100036621094
