Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,154.72999572753906,147.61000061035156,148.19000244140625,153.1999969482422,3357400,153.1999969482422
2020-10-14,154.8800048828125,147.66000366210938,153.8000030517578,149.97000122070312,3181500,149.97000122070312
2020-10-15,150.89999389648438,143.4499969482422,145.3800048828125,150.6699981689453,2209400,150.6699981689453
2020-10-16,152.52999877929688,147.14999389648438,151.97999572753906,147.58999633789062,1764200,147.58999633789062
2020-10-19,151.8000030517578,146.36000061035156,148.75,148.3699951171875,2326000,148.3699951171875
2020-10-20,150.24000549316406,144.50999450683594,147.5399932861328,144.7899932861328,2548600,144.7899932861328
2020-10-21,145.6300048828125,132.69000244140625,144.6199951171875,133.00999450683594,5555000,133.00999450683594
2020-10-22,138.0,132.84500122070312,133.89999389648438,135.94000244140625,3332300,135.94000244140625
2020-10-23,138.42999267578125,134.125,136.16000366210938,137.84500122070312,2099700,137.84500122070312
2020-10-26,143.11000061035156,136.1999969482422,137.49000549316406,139.72999572753906,3256200,139.72999572753906
2020-10-27,147.64999389648438,141.2949981689453,141.47999572753906,145.77999877929688,4580200,145.77999877929688
2020-10-28,145.14500427246094,138.9199981689453,143.3000030517578,139.63999938964844,4827600,139.63999938964844
2020-10-29,138.94000244140625,128.1300048828125,138.28500366210938,132.4199981689453,7810900,132.4199981689453
2020-10-30,131.7030029296875,119.70999908447266,130.50999450683594,121.58999633789062,5602900,121.58999633789062
2020-11-02,127.7300033569336,121.56999969482422,123.22799682617188,126.44000244140625,3837800,126.44000244140625
2020-11-03,131.99000549316406,125.58799743652344,127.95600128173828,130.4499969482422,2937200,130.4499969482422
2020-11-04,138.7899932861328,133.50999450683594,135.5,136.1999969482422,3635900,136.1999969482422
2020-11-05,144.9499969482422,138.125,140.0,143.63999938964844,2741400,143.63999938964844
2020-11-06,146.60000610351562,140.5500030517578,143.67999267578125,146.27999877929688,2591100,146.27999877929688
2020-11-09,134.0,116.30999755859375,130.9600067138672,121.19999694824219,10639300,121.19999694824219
2020-11-10,126.4000015258789,113.48699951171875,126.22000122070312,119.43000030517578,6264800,119.43000030517578
2020-11-11,131.07000732421875,121.79000091552734,121.91999816894531,130.58999633789062,5256800,130.58999633789062
2020-11-12,133.5,125.82569885253906,129.63999938964844,127.02999877929688,3755868,127.02999877929688
