Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,209.02000427246094,200.11000061035156,202.44000244140625,207.74000549316406,8145300,207.74000549316406
2020-10-14,208.947998046875,200.5,208.20399475097656,203.60000610351562,8591800,203.60000610351562
2020-10-15,203.47999572753906,198.1280059814453,199.99000549316406,203.13999938964844,7626700,203.13999938964844
2020-10-16,207.47000122070312,202.22000122070312,204.44000244140625,204.4499969482422,9662200,204.4499969482422
2020-10-19,207.22999572753906,199.10000610351562,205.52000427246094,200.05999755859375,6566700,200.05999755859375
2020-10-20,205.47000122070312,200.30999755859375,201.13999938964844,201.9600067138672,4867700,201.9600067138672
2020-10-21,215.8300018310547,206.02000427246094,208.3000030517578,213.07000732421875,17247200,213.07000732421875
2020-10-22,212.33999633789062,202.13999938964844,211.89999389648438,203.92999267578125,12398300,203.92999267578125
2020-10-23,206.24000549316406,201.2100067138672,206.24000549316406,203.0399932861328,6644700,203.0399932861328
2020-10-26,203.88999938964844,195.0500030517578,200.66000366210938,197.22000122070312,7716000,197.22000122070312
2020-10-27,201.32000732421875,197.72000122070312,198.7899932861328,200.42999267578125,4754400,200.42999267578125
2020-10-28,198.38999938964844,191.5,196.9600067138672,192.30999755859375,8050000,192.30999755859375
2020-10-29,197.58999633789062,192.30999755859375,194.0800018310547,195.0399932861328,7627100,195.0399932861328
2020-10-30,195.3300018310547,182.9199981689453,193.2899932861328,186.1300048828125,12029700,186.1300048828125
2020-11-02,192.7050018310547,185.0500030517578,189.00999450683594,187.75999450683594,14386000,187.75999450683594
2020-11-03,188.75,174.80999755859375,177.94000244140625,179.80999755859375,31656000,179.80999755859375
2020-11-04,195.0,184.11000061035156,186.75999450683594,194.2899932861328,16107000,194.2899932861328
2020-11-05,204.9199981689453,199.3699951171875,202.3000030517578,204.55999755859375,15188500,204.55999755859375
2020-11-06,204.9199981689453,198.5500030517578,204.60000610351562,202.72999572753906,8075100,202.72999572753906
2020-11-09,196.07000732421875,184.44000244140625,195.74000549316406,184.72000122070312,18986400,184.72000122070312
2020-11-10,186.7100067138672,178.60000610351562,184.97999572753906,183.36000061035156,13144300,183.36000061035156
2020-11-11,193.10000610351562,186.39999389648438,187.4980010986328,192.33999633789062,9140400,192.33999633789062
2020-11-12,194.89999389648438,188.44000244140625,193.9499969482422,189.10000610351562,6601727,189.10000610351562
