Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,86.08999633789062,83.97000122070312,84.86000061035156,85.27999877929688,42764100,85.27999877929688
2020-10-14,85.95999908447266,83.45999908447266,85.86000061035156,84.20999908447266,40446700,84.20999908447266
2020-10-15,84.72000122070312,82.41999816894531,83.4000015258789,83.12999725341797,33696400,83.12999725341797
2020-10-16,83.98999786376953,82.41000366210938,83.54000091552734,83.16999816894531,31474300,83.16999816894531
2020-10-19,84.6500015258789,81.52999877929688,83.62000274658203,82.0,36689100,82.0
2020-10-20,82.69000244140625,80.58000183105469,82.16000366210938,81.55999755859375,38219400,81.55999755859375
2020-10-21,81.93000030517578,79.19000244140625,81.72000122070312,79.19999694824219,36426400,79.19999694824219
2020-10-22,80.81999969482422,78.41999816894531,79.6500015258789,79.41999816894531,38006800,79.41999816894531
2020-10-23,81.98999786376953,79.33000183105469,80.93000030517578,81.95999908447266,46557700,81.95999908447266
2020-10-26,84.97000122070312,80.86000061035156,82.55000305175781,82.2300033569336,69423700,82.2300033569336
2020-10-27,82.37000274658203,77.56999969482422,82.0,78.87999725341797,156669500,78.87999725341797
2020-10-28,78.95999908447266,75.76000213623047,78.7300033569336,76.4000015258789,76529900,76.4000015258789
2020-10-29,79.18000030517578,76.29000091552734,76.75,78.0199966430664,52784100,78.0199966430664
2020-10-30,77.69999694824219,74.2300033569336,77.08999633789062,75.29000091552734,51349000,75.29000091552734
2020-11-02,76.33999633789062,73.76000213623047,75.8499984741211,74.69999694824219,45760700,74.69999694824219
2020-11-03,77.08000183105469,74.5999984741211,74.93000030517578,76.58000183105469,41231800,76.58000183105469
2020-11-04,81.8499984741211,78.97000122070312,80.25,81.3499984741211,66579700,81.3499984741211
2020-11-05,83.5,81.8499984741211,83.2699966430664,83.0,46542300,83.0
2020-11-06,86.08999633789062,82.66999816894531,83.5199966430664,85.87999725341797,53829900,85.87999725341797
2020-11-09,87.05000305175781,82.7699966430664,84.23999786376953,83.12000274658203,58580700,83.12000274658203
2020-11-10,82.12999725341797,77.62999725341797,81.93000030517578,77.98999786376953,67137200,77.98999786376953
2020-11-11,81.47000122070312,78.97000122070312,79.38999938964844,81.27999877929688,44535800,81.27999877929688
2020-11-12,83.0,80.30000305175781,81.31999969482422,81.83999633789062,37061589,81.83999633789062
