Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,67.02999877929688,63.83000183105469,64.1500015258789,66.86000061035156,3357900,66.86000061035156
2020-10-14,68.36000061035156,63.72999954223633,67.69000244140625,64.12000274658203,3063200,64.12000274658203
2020-10-15,65.72000122070312,62.5,62.83000183105469,64.87999725341797,2430700,64.87999725341797
2020-10-16,69.81700134277344,66.18000030517578,69.43000030517578,67.23999786376953,8149100,67.23999786376953
2020-10-19,70.72000122070312,67.27999877929688,68.0199966430664,68.88999938964844,4217500,68.88999938964844
2020-10-20,69.9000015258789,67.7300033569336,68.69999694824219,68.11000061035156,2011700,68.11000061035156
2020-10-21,69.80000305175781,64.12999725341797,68.81999969482422,64.66999816894531,3505300,64.66999816894531
2020-10-22,65.72000122070312,63.099998474121094,65.13999938964844,63.619998931884766,2582300,63.619998931884766
2020-10-23,64.47000122070312,62.040000915527344,63.650001525878906,63.630001068115234,2806400,63.630001068115234
2020-10-26,64.87899780273438,61.68000030517578,62.900001525878906,63.4900016784668,1580800,63.4900016784668
2020-10-27,68.0,64.01300048828125,64.3499984741211,67.72000122070312,2512300,67.72000122070312
2020-10-28,72.54000091552734,68.70999908447266,68.75,72.01000213623047,6889000,72.01000213623047
2020-10-29,72.5,67.66000366210938,71.87999725341797,67.66999816894531,4022800,67.66999816894531
2020-10-30,66.9800033569336,60.61000061035156,66.91000366210938,61.599998474121094,8243100,61.599998474121094
2020-11-02,62.560001373291016,59.75199890136719,62.130001068115234,60.790000915527344,2803700,60.790000915527344
2020-11-03,65.05500030517578,60.4739990234375,61.290000915527344,64.23999786376953,2500600,64.23999786376953
2020-11-04,68.44999694824219,65.0199966430664,65.0199966430664,67.04000091552734,2392300,67.04000091552734
2020-11-05,69.77999877929688,67.25,69.05999755859375,67.58999633789062,2004300,67.58999633789062
2020-11-06,70.62999725341797,66.88999938964844,68.04000091552734,70.31999969482422,2224900,70.31999969482422
2020-11-09,64.76000213623047,60.0,64.52999877929688,62.09000015258789,8076400,62.09000015258789
2020-11-10,61.970001220703125,55.810001373291016,61.5,59.91999816894531,6863500,59.91999816894531
2020-11-11,64.9000015258789,60.86000061035156,60.90999984741211,63.959999084472656,4541900,63.959999084472656
2020-11-12,65.19999694824219,61.841800689697266,63.88999938964844,63.380001068115234,3764511,63.380001068115234
