Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,119.1500015258789,117.20999908447266,118.12000274658203,118.20999908447266,1231400,118.20999908447266
2020-10-14,119.9000015258789,117.38999938964844,118.93000030517578,118.44000244140625,1640800,118.44000244140625
2020-10-15,120.73999786376953,116.9000015258789,117.43000030517578,120.55999755859375,1624200,120.55999755859375
2020-10-16,121.0999984741211,119.30999755859375,120.88999938964844,119.3499984741211,1855300,119.3499984741211
2020-10-19,123.22000122070312,119.70999908447266,120.12000274658203,120.83000183105469,2259700,120.83000183105469
2020-10-20,123.66999816894531,120.77999877929688,121.29000091552734,120.88999938964844,1725500,120.88999938964844
2020-10-21,121.77999877929688,118.55000305175781,121.44999694824219,118.69000244140625,1772000,118.69000244140625
2020-10-22,119.62000274658203,115.7699966430664,118.9800033569336,117.45999908447266,1977700,117.45999908447266
2020-10-23,118.25,115.20999908447266,115.5,118.20999908447266,1858600,118.20999908447266
2020-10-26,117.18000030517578,112.87999725341797,117.13999938964844,114.36000061035156,1377000,114.36000061035156
2020-10-27,116.12000274658203,113.30000305175781,115.01000213623047,113.58000183105469,2143700,113.58000183105469
2020-10-28,114.30000305175781,110.3499984741211,111.5,111.11000061035156,2264000,111.11000061035156
2020-10-29,113.94999694824219,111.5,112.27999877929688,112.27999877929688,2107000,112.27999877929688
2020-10-30,112.6500015258789,109.5999984741211,111.55999755859375,111.55000305175781,1897000,111.55000305175781
2020-11-02,115.80000305175781,112.76000213623047,112.97000122070312,115.72000122070312,2838700,115.72000122070312
2020-11-03,119.7300033569336,116.16999816894531,117.0,118.81999969482422,2033400,118.81999969482422
2020-11-04,121.4000015258789,118.55999755859375,119.69000244140625,119.86000061035156,1916000,119.86000061035156
2020-11-05,124.88999938964844,121.75,122.19999694824219,123.05999755859375,2489500,123.05999755859375
2020-11-06,123.75,121.61000061035156,123.0,123.05999755859375,1670000,123.05999755859375
2020-11-09,123.20999908447266,110.91999816894531,120.30999755859375,111.0,4896100,111.0
2020-11-10,113.70999908447266,110.98999786376953,111.5999984741211,112.62999725341797,3906700,112.62999725341797
2020-11-11,114.80999755859375,112.0999984741211,113.83000183105469,114.55999755859375,2057600,114.55999755859375
2020-11-12,115.5,112.33999633789062,114.44999694824219,114.0,2253489,114.0
