Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,297.1730041503906,292.1600036621094,292.4800109863281,295.6400146484375,404300,295.6400146484375
2020-10-14,298.739013671875,282.14599609375,297.20001220703125,287.6700134277344,460800,287.6700134277344
2020-10-15,285.9150085449219,277.0,279.1700134277344,283.5,311700,283.5
2020-10-16,287.010009765625,275.7699890136719,286.95001220703125,276.3599853515625,358800,276.3599853515625
2020-10-19,284.7200012207031,276.1499938964844,279.1499938964844,278.29998779296875,359200,278.29998779296875
2020-10-20,283.1080017089844,278.2300109863281,280.42999267578125,278.6499938964844,225800,278.6499938964844
2020-10-21,284.2070007324219,270.8399963378906,281.8299865722656,271.5400085449219,316000,271.5400085449219
2020-10-22,277.4700012207031,263.1400146484375,271.4800109863281,264.1600036621094,336500,264.1600036621094
2020-10-23,274.8299865722656,263.19500732421875,263.5,271.8699951171875,686400,271.8699951171875
2020-10-26,271.8699951171875,259.5799865722656,265.45001220703125,265.69000244140625,404300,265.69000244140625
2020-10-27,270.6400146484375,262.5780029296875,264.3699951171875,268.0,354400,268.0
2020-10-28,267.17999267578125,258.25,261.1300048828125,262.8699951171875,374100,262.8699951171875
2020-10-29,267.760009765625,261.260009765625,266.1199951171875,264.0899963378906,380300,264.0899963378906
2020-10-30,262.9800109863281,244.80999755859375,262.92999267578125,247.32000732421875,747200,247.32000732421875
2020-11-02,259.6400146484375,248.42999267578125,250.0,253.24000549316406,558000,253.24000549316406
2020-11-03,256.5799865722656,243.5,255.50999450683594,244.85000610351562,663400,244.85000610351562
2020-11-04,268.69000244140625,250.1999969482422,250.99000549316406,266.1099853515625,744900,266.1099853515625
2020-11-05,280.57000732421875,268.80999755859375,274.4800109863281,278.1199951171875,607100,278.1199951171875
2020-11-06,287.17999267578125,269.92999267578125,274.4200134277344,286.2900085449219,449600,286.2900085449219
2020-11-09,271.0,250.88999938964844,269.3900146484375,254.0,1722200,254.0
2020-11-10,253.03500366210938,234.0290069580078,252.8000030517578,244.1699981689453,1380800,244.1699981689453
2020-11-11,273.0,251.55999755859375,252.27000427246094,269.7799987792969,1062600,269.7799987792969
2020-11-12,271.989990234375,250.24000549316406,265.1499938964844,255.07000732421875,1316853,255.07000732421875
