Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,120.38999938964844,114.43000030517578,117.37000274658203,119.81999969482422,296500,119.81999969482422
2020-10-14,121.0199966430664,116.18000030517578,120.80000305175781,116.3499984741211,393800,116.3499984741211
2020-10-15,116.36000061035156,109.91000366210938,115.47000122070312,115.79000091552734,410200,115.79000091552734
2020-10-16,118.12999725341797,114.18000030517578,115.86000061035156,114.98999786376953,253800,114.98999786376953
2020-10-19,118.20500183105469,110.63999938964844,115.0,110.83000183105469,376000,110.83000183105469
2020-10-20,113.44000244140625,106.55999755859375,111.7699966430664,108.29000091552734,536900,108.29000091552734
2020-10-21,111.19999694824219,100.30999755859375,108.5,102.02999877929688,428100,102.02999877929688
2020-10-22,105.64600372314453,99.95999908447266,102.9000015258789,101.88999938964844,383200,101.88999938964844
2020-10-23,103.18000030517578,100.91999816894531,102.7699966430664,102.55999755859375,557100,102.55999755859375
2020-10-26,99.83999633789062,92.62000274658203,99.26000213623047,93.63999938964844,1154800,93.63999938964844
2020-10-27,101.19000244140625,91.2699966430664,92.0,100.08000183105469,2456100,100.08000183105469
2020-10-28,106.9000015258789,98.0,100.08000183105469,104.41999816894531,965100,104.41999816894531
2020-10-29,104.41999816894531,100.20999908447266,104.41999816894531,101.27999877929688,669700,101.27999877929688
2020-10-30,102.2699966430664,91.0199966430664,100.76000213623047,92.19000244140625,472200,92.19000244140625
2020-11-02,95.55000305175781,91.0,92.44999694824219,95.52999877929688,347900,95.52999877929688
2020-11-03,100.54000091552734,94.20999908447266,96.61000061035156,99.41999816894531,545700,99.41999816894531
2020-11-04,110.0,98.38999938964844,98.38999938964844,107.87999725341797,370800,107.87999725341797
2020-11-05,112.2699966430664,103.9000015258789,109.04000091552734,111.37000274658203,313900,111.37000274658203
2020-11-06,112.0,103.1500015258789,111.0,103.41999816894531,284600,103.41999816894531
2020-11-09,114.47000122070312,104.11000061035156,108.19000244140625,112.26000213623047,376700,112.26000213623047
2020-11-10,114.6500015258789,103.43000030517578,114.6500015258789,105.75,610500,105.75
2020-11-11,108.45999908447266,103.20999908447266,106.95999908447266,104.61000061035156,264500,104.61000061035156
2020-11-12,110.0,104.08000183105469,104.08000183105469,108.05000305175781,222496,108.05000305175781
