Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,63.0,57.0,62.040000915527344,58.290000915527344,1690600,58.290000915527344
2020-10-14,59.869998931884766,56.380001068115234,59.650001525878906,56.4900016784668,1197000,56.4900016784668
2020-10-15,57.20000076293945,53.4900016784668,54.2400016784668,56.939998626708984,1204200,56.939998626708984
2020-10-16,57.77000045776367,54.81999969482422,57.5,55.869998931884766,968800,55.869998931884766
2020-10-19,56.9900016784668,54.38999938964844,56.279998779296875,55.38999938964844,618000,55.38999938964844
2020-10-20,59.83000183105469,55.560001373291016,56.290000915527344,59.06999969482422,1065200,59.06999969482422
2020-10-21,61.16999816894531,57.869998931884766,60.25,59.54999923706055,1202300,59.54999923706055
2020-10-22,62.86000061035156,59.5,59.560001373291016,61.86000061035156,1050300,61.86000061035156
2020-10-23,63.970001220703125,58.0099983215332,63.25,58.84000015258789,1077100,58.84000015258789
2020-10-26,58.630001068115234,55.34000015258789,58.0,57.290000915527344,1093300,57.290000915527344
2020-10-27,59.779998779296875,55.619998931884766,57.119998931884766,59.119998931884766,619200,59.119998931884766
2020-10-28,58.43000030517578,53.810001373291016,56.63999938964844,55.150001525878906,993500,55.150001525878906
2020-10-29,57.75,54.040000915527344,55.060001373291016,57.34000015258789,580400,57.34000015258789
2020-10-30,58.29999923706055,54.529998779296875,57.0,56.400001525878906,804600,56.400001525878906
2020-11-02,57.619998931884766,53.84000015258789,57.459999084472656,55.47999954223633,929500,55.47999954223633
2020-11-03,58.0099983215332,53.900001525878906,56.75,54.72999954223633,755400,54.72999954223633
2020-11-04,53.72999954223633,48.630001068115234,52.83000183105469,51.63999938964844,1622200,51.63999938964844
2020-11-05,58.06999969482422,53.130001068115234,53.459999084472656,57.349998474121094,1448600,57.349998474121094
2020-11-06,56.470001220703125,53.130001068115234,55.2599983215332,53.63999938964844,2023800,53.63999938964844
2020-11-09,60.599998474121094,56.189998626708984,58.25,57.83000183105469,1849200,57.83000183105469
2020-11-10,62.029998779296875,57.25,58.33000183105469,61.38999938964844,1382300,61.38999938964844
2020-11-11,64.37000274658203,61.90999984741211,61.90999984741211,63.599998474121094,1155600,63.599998474121094
2020-11-12,63.41999816894531,58.500099182128906,63.349998474121094,59.459999084472656,936746,59.459999084472656
