Date,High,Low,Open,Close,Volume,Adj Close
2020-10-13,118.12999725341797,112.05000305175781,112.6500015258789,116.87000274658203,4756600,116.87000274658203
2020-10-14,117.80000305175781,112.30000305175781,117.55000305175781,113.55000305175781,2923800,113.55000305175781
2020-10-15,114.08999633789062,104.55000305175781,107.19999694824219,113.29000091552734,3781500,113.29000091552734
2020-10-16,116.37000274658203,111.73999786376953,114.83999633789062,112.36000061035156,2164400,112.36000061035156
2020-10-19,113.75,110.4000015258789,112.25,111.66000366210938,2858500,111.66000366210938
2020-10-20,112.47000122070312,107.73999786376953,112.30999755859375,108.58999633789062,2585800,108.58999633789062
2020-10-21,110.19999694824219,100.04000091552734,110.0,102.16999816894531,6148600,102.16999816894531
2020-10-22,103.79000091552734,98.56999969482422,102.87000274658203,98.94000244140625,2970300,98.94000244140625
2020-10-23,102.88999938964844,97.3499984741211,99.61000061035156,102.08000183105469,2949500,102.08000183105469
2020-10-26,104.52999877929688,96.11000061035156,100.6500015258789,99.76000213623047,3296100,99.76000213623047
2020-10-27,103.92400360107422,100.53099822998047,101.25,101.33000183105469,1588900,101.33000183105469
2020-10-28,99.69999694824219,96.5999984741211,99.25,97.02999877929688,2230900,97.02999877929688
2020-10-29,98.19000244140625,95.12999725341797,97.98999786376953,96.41000366210938,2424700,96.41000366210938
2020-10-30,95.44999694824219,90.54000091552734,94.86000061035156,90.75,3733800,90.75
2020-11-02,91.79000091552734,86.66000366210938,91.77999877929688,88.33000183105469,4567200,88.33000183105469
2020-11-03,90.7699966430664,86.5,88.52999877929688,90.13999938964844,2521600,90.13999938964844
2020-11-04,99.98999786376953,95.25599670410156,95.76000213623047,97.62000274658203,3660500,97.62000274658203
2020-11-05,103.94999694824219,99.6500015258789,102.25700378417969,101.94999694824219,2745800,101.94999694824219
2020-11-06,102.58000183105469,98.87999725341797,102.0,100.3499984741211,2529600,100.3499984741211
2020-11-09,101.0,93.05000305175781,98.76000213623047,94.88999938964844,3434000,94.88999938964844
2020-11-10,96.25,88.58999633789062,94.70999908447266,92.5999984741211,6383800,92.5999984741211
2020-11-11,87.12999725341797,79.76000213623047,85.1500015258789,86.83000183105469,25334600,86.83000183105469
2020-11-12,90.30000305175781,87.08000183105469,88.08000183105469,90.01000213623047,6486961,90.01000213623047
